vmin_low,vmin_high,vmin_mid,flux
7.009239999999999782e+02,7.017230000000000700e+02,7.013234999999999673e+02,0.000000000000000000e+00
7.017230000000000700e+02,7.025219999999999345e+02,7.021224999999999454e+02,0.000000000000000000e+00
7.025219999999999345e+02,7.033210000000000264e+02,7.029214999999999236e+02,0.000000000000000000e+00
7.033210000000000264e+02,7.041200000000000045e+02,7.037205000000000155e+02,0.000000000000000000e+00
7.041200000000000045e+02,7.049189999999999827e+02,7.045194999999999936e+02,0.000000000000000000e+00
7.049189999999999827e+02,7.057180000000000746e+02,7.053185000000000855e+02,0.000000000000000000e+00
7.057180000000000746e+02,7.065169999999999391e+02,7.061175000000000637e+02,0.000000000000000000e+00
7.065169999999999391e+02,7.073160000000000309e+02,7.069165000000000418e+02,0.000000000000000000e+00
7.073160000000000309e+02,7.081150000000000091e+02,7.077155000000000200e+02,0.000000000000000000e+00
7.081150000000000091e+02,7.089139999999999873e+02,7.085144999999999982e+02,0.000000000000000000e+00
7.089139999999999873e+02,7.097130000000000791e+02,7.093134999999999764e+02,0.000000000000000000e+00
7.097130000000000791e+02,7.105119999999999436e+02,7.101124999999999545e+02,0.000000000000000000e+00
7.105119999999999436e+02,7.113110000000000355e+02,7.109114999999999327e+02,0.000000000000000000e+00
7.113110000000000355e+02,7.121100000000000136e+02,7.117105000000000246e+02,0.000000000000000000e+00
7.121100000000000136e+02,7.129089999999999918e+02,7.125095000000000027e+02,0.000000000000000000e+00
7.129089999999999918e+02,7.137079999999999700e+02,7.133084999999999809e+02,0.000000000000000000e+00
7.137079999999999700e+02,7.145069999999999482e+02,7.141074999999999591e+02,0.000000000000000000e+00
7.145069999999999482e+02,7.153060000000000400e+02,7.149065000000000509e+02,0.000000000000000000e+00
7.153060000000000400e+02,7.161050000000000182e+02,7.157055000000000291e+02,0.000000000000000000e+00
7.161050000000000182e+02,7.169040000000001100e+02,7.165045000000000073e+02,0.000000000000000000e+00
7.169040000000001100e+02,7.177029999999999745e+02,7.173034999999999854e+02,0.000000000000000000e+00
7.177029999999999745e+02,7.185019999999999527e+02,7.181024999999999636e+02,0.000000000000000000e+00
7.185019999999999527e+02,7.193010000000000446e+02,7.189014999999999418e+02,0.000000000000000000e+00
7.193010000000000446e+02,7.201000000000000227e+02,7.197005000000000337e+02,0.000000000000000000e+00
7.201000000000000227e+02,7.208990000000001146e+02,7.204995000000001255e+02,0.000000000000000000e+00
7.208990000000001146e+02,7.216979999999999791e+02,7.212985000000001037e+02,0.000000000000000000e+00
7.216979999999999791e+02,7.224969999999999573e+02,7.220974999999999682e+02,0.000000000000000000e+00
7.224969999999999573e+02,7.232960000000000491e+02,7.228965000000000600e+02,0.000000000000000000e+00
7.232960000000000491e+02,7.240950000000000273e+02,7.236955000000000382e+02,0.000000000000000000e+00
7.240950000000000273e+02,7.248940000000001191e+02,7.244945000000000164e+02,0.000000000000000000e+00
7.248940000000001191e+02,7.256929999999999836e+02,7.252934999999999945e+02,0.000000000000000000e+00
7.256929999999999836e+02,7.264919999999999618e+02,7.260924999999999727e+02,0.000000000000000000e+00
7.264919999999999618e+02,7.272910000000000537e+02,7.268914999999999509e+02,0.000000000000000000e+00
7.272910000000000537e+02,7.280900000000000318e+02,7.276905000000000427e+02,0.000000000000000000e+00
7.280900000000000318e+02,7.288890000000001237e+02,7.284895000000001346e+02,0.000000000000000000e+00
7.288890000000001237e+02,7.296879999999999882e+02,7.292885000000001128e+02,0.000000000000000000e+00
7.296879999999999882e+02,7.304869999999999663e+02,7.300874999999999773e+02,0.000000000000000000e+00
7.304869999999999663e+02,7.312860000000000582e+02,7.308865000000000691e+02,0.000000000000000000e+00
7.312860000000000582e+02,7.320850000000000364e+02,7.316855000000000473e+02,0.000000000000000000e+00
7.320850000000000364e+02,7.328840000000000146e+02,7.324845000000000255e+02,0.000000000000000000e+00
7.328840000000000146e+02,7.336829999999999927e+02,7.332835000000000036e+02,0.000000000000000000e+00
7.336829999999999927e+02,7.344819999999999709e+02,7.340824999999999818e+02,0.000000000000000000e+00
7.344819999999999709e+02,7.352810000000000628e+02,7.348814999999999600e+02,0.000000000000000000e+00
7.352810000000000628e+02,7.360800000000000409e+02,7.356805000000000518e+02,0.000000000000000000e+00
7.360800000000000409e+02,7.368790000000000191e+02,7.364795000000000300e+02,0.000000000000000000e+00
7.368790000000000191e+02,7.376779999999999973e+02,7.372785000000000082e+02,0.000000000000000000e+00
7.376779999999999973e+02,7.384770000000000891e+02,7.380775000000001000e+02,0.000000000000000000e+00
7.384770000000000891e+02,7.392760000000000673e+02,7.388765000000000782e+02,0.000000000000000000e+00
7.392760000000000673e+02,7.400750000000000455e+02,7.396755000000000564e+02,0.000000000000000000e+00
7.400750000000000455e+02,7.408740000000000236e+02,7.404745000000000346e+02,0.000000000000000000e+00
7.408740000000000236e+02,7.416730000000000018e+02,7.412735000000000127e+02,0.000000000000000000e+00
7.416730000000000018e+02,7.424720000000000937e+02,7.420724999999999909e+02,0.000000000000000000e+00
7.424720000000000937e+02,7.432710000000000719e+02,7.428715000000000828e+02,0.000000000000000000e+00
7.432710000000000719e+02,7.440700000000000500e+02,7.436705000000000609e+02,0.000000000000000000e+00
7.440700000000000500e+02,7.448690000000000282e+02,7.444695000000000391e+02,0.000000000000000000e+00
7.448690000000000282e+02,7.456680000000000064e+02,7.452685000000000173e+02,0.000000000000000000e+00
7.456680000000000064e+02,7.464670000000000982e+02,7.460675000000001091e+02,0.000000000000000000e+00
7.464670000000000982e+02,7.472660000000000764e+02,7.468665000000000873e+02,0.000000000000000000e+00
7.472660000000000764e+02,7.480650000000000546e+02,7.476655000000000655e+02,0.000000000000000000e+00
7.480650000000000546e+02,7.488640000000000327e+02,7.484645000000000437e+02,0.000000000000000000e+00
7.488640000000000327e+02,7.496630000000000109e+02,7.492635000000000218e+02,0.000000000000000000e+00
7.496630000000000109e+02,7.504620000000001028e+02,7.500625000000000000e+02,0.000000000000000000e+00
7.504620000000001028e+02,7.512610000000000809e+02,7.508615000000000919e+02,0.000000000000000000e+00
7.512610000000000809e+02,7.520599999999999454e+02,7.516604999999999563e+02,0.000000000000000000e+00
7.520599999999999454e+02,7.528590000000000373e+02,7.524594999999999345e+02,0.000000000000000000e+00
7.528590000000000373e+02,7.536580000000000155e+02,7.532585000000000264e+02,0.000000000000000000e+00
7.536580000000000155e+02,7.544570000000001073e+02,7.540575000000001182e+02,0.000000000000000000e+00
7.544570000000001073e+02,7.552560000000000855e+02,7.548565000000000964e+02,0.000000000000000000e+00
7.552560000000000855e+02,7.560549999999999500e+02,7.556555000000000746e+02,0.000000000000000000e+00
7.560549999999999500e+02,7.568540000000000418e+02,7.564545000000000528e+02,0.000000000000000000e+00
7.568540000000000418e+02,7.576530000000000200e+02,7.572535000000000309e+02,0.000000000000000000e+00
7.576530000000000200e+02,7.584520000000001119e+02,7.580525000000000091e+02,0.000000000000000000e+00
7.584520000000001119e+02,7.592510000000000900e+02,7.588515000000001010e+02,0.000000000000000000e+00
7.592510000000000900e+02,7.600499999999999545e+02,7.596504999999999654e+02,0.000000000000000000e+00
7.600499999999999545e+02,7.608490000000000464e+02,7.604494999999999436e+02,0.000000000000000000e+00
7.608490000000000464e+02,7.616480000000000246e+02,7.612485000000000355e+02,0.000000000000000000e+00
7.616480000000000246e+02,7.624470000000001164e+02,7.620475000000001273e+02,0.000000000000000000e+00
7.624470000000001164e+02,7.632460000000000946e+02,7.628465000000001055e+02,0.000000000000000000e+00
7.632460000000000946e+02,7.640449999999999591e+02,7.636455000000000837e+02,0.000000000000000000e+00
7.640449999999999591e+02,7.648440000000000509e+02,7.644445000000000618e+02,0.000000000000000000e+00
7.648440000000000509e+02,7.656430000000000291e+02,7.652435000000000400e+02,0.000000000000000000e+00
7.656430000000000291e+02,7.664420000000001210e+02,7.660425000000000182e+02,0.000000000000000000e+00
7.664420000000001210e+02,7.672410000000000991e+02,7.668415000000001100e+02,0.000000000000000000e+00
7.672410000000000991e+02,7.680399999999999636e+02,7.676404999999999745e+02,0.000000000000000000e+00
